corpus	endpoint	A	T	P	C	B	D	S	Y	R	F	I	V	L	M	activated_dims
BIAN	BIAN r12|ProductSalesSupport|GET /ProductSalesSupport/{productsalessupportid}/StaffAssignment/{staffassignmentid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductSalesSupport|GET /ProductSalesSupport/{productsalessupportid}/StaffAvailabilityTracking/{staffavailabilitytrackingid}/Retrieve	0	0	0	0	0	0	0	0	1	1	0	0	0	0	R,F
BIAN	BIAN r12|ProductSalesSupport|PUT /ProductSalesSupport/{productsalessupportid}/StaffAssignment/{staffassignmentid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductSalesSupport|PUT /ProductSalesSupport/{productsalessupportid}/StaffAvailabilityTracking/{staffavailabilitytrackingid}/Update	0	0	0	0	0	0	0	0	1	1	0	0	0	0	R,F
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/Control	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|POST /ProductServiceAgency/Evaluate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/Grant	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/Notify	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|POST /ProductServiceAgency/{productserviceagencyid}/LegalTerm/Evaluate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|POST /ProductServiceAgency/{productserviceagencyid}/PolicyTerm/Evaluate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|POST /ProductServiceAgency/{productserviceagencyid}/RegulatoryTerm/Evaluate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/LegalTerm/{legaltermid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/PolicyTerm/{policytermid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/RegulatoryTerm/{regulatorytermid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/LegalTerm/{legaltermid}/Notify	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/PolicyTerm/{policytermid}/Notify	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/RegulatoryTerm/{regulatorytermid}/Notify	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/LegalTerm/{legaltermid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/PolicyTerm/{policytermid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/RegulatoryTerm/{regulatorytermid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/LegalTerm/{legaltermid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/PolicyTerm/{policytermid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|GET /ProductServiceAgency/{productserviceagencyid}/RegulatoryTerm/{regulatorytermid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/LegalTerm/{legaltermid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/PolicyTerm/{policytermid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductServiceAgency|PUT /ProductServiceAgency/{productserviceagencyid}/RegulatoryTerm/{regulatorytermid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/Control	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/Execute	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|POST /ProductTraining/Initiate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|GET /ProductTraining/{producttrainingid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ContentDevelopment/{contentdevelopmentid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceDelivery/{servicedeliveryid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceEvaluation/{serviceevaluationid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceScheduling/{serviceschedulingid}/Exchange	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceDelivery/{servicedeliveryid}/Execute	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceScheduling/{serviceschedulingid}/Execute	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|POST /ProductTraining/{producttrainingid}/ContentDevelopment/Initiate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|POST /ProductTraining/{producttrainingid}/ServiceDelivery/Initiate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|POST /ProductTraining/{producttrainingid}/ServiceScheduling/Initiate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|GET /ProductTraining/{producttrainingid}/ContentDevelopment/{contentdevelopmentid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|GET /ProductTraining/{producttrainingid}/ServiceDelivery/{servicedeliveryid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|GET /ProductTraining/{producttrainingid}/ServiceEvaluation/{serviceevaluationid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|GET /ProductTraining/{producttrainingid}/ServiceScheduling/{serviceschedulingid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ContentDevelopment/{contentdevelopmentid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceDelivery/{servicedeliveryid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceEvaluation/{serviceevaluationid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceScheduling/{serviceschedulingid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ContentDevelopment/{contentdevelopmentid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceDelivery/{servicedeliveryid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceEvaluation/{serviceevaluationid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductTraining|PUT /ProductTraining/{producttrainingid}/ServiceScheduling/{serviceschedulingid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|POST /ProductionRelease/Evaluate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|PUT /ProductionRelease/{productionreleaseid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|PUT /ProductionRelease/{productionreleaseid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|GET /ProductionRelease/{productionreleaseid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|GET /ProductionRelease/{productionreleaseid}/FunctionalRisk/{functionalriskid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|GET /ProductionRelease/{productionreleaseid}/ProductionRisk/{productionriskid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|GET /ProductionRelease/{productionreleaseid}/BusinessRisk/{businessriskid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProductionRelease|GET /ProductionRelease/{productionreleaseid}/OperationalRisk/{operationalriskid}/Retrieve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/Control	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/Execute	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|POST /ProgramTrading/Initiate	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/Notify	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradeExecution/{programtradeexecutionid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/{programtradedportfolioalgorithmid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/{programtradedportfoliomaintenanceid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradeExecution/{programtradeexecutionid}/Execute	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/{programtradedportfolioalgorithmid}/Execute	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/{programtradedportfoliomaintenanceid}/Execute	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|POST /ProgramTrading/{programtradingid}/ProgramTradeExecution/Initiate	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|POST /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/Initiate	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|POST /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/Initiate	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/ProgramTradeExecution/{programtradeexecutionid}/Notify	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/{programtradedportfolioalgorithmid}/Notify	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/{programtradedportfoliomaintenanceid}/Notify	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradeExecution/{programtradeexecutionid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/{programtradedportfolioalgorithmid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/{programtradedportfoliomaintenanceid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/ProgramTradeExecution/{programtradeexecutionid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/{programtradedportfolioalgorithmid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|GET /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/{programtradedportfoliomaintenanceid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradeExecution/{programtradeexecutionid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioAlgorithm/{programtradedportfolioalgorithmid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProgramTrading|PUT /ProgramTrading/{programtradingid}/ProgramTradedPortfolioMaintenance/{programtradedportfoliomaintenanceid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|POST /ProjectFinance/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/{projectfinancearrangementid}/Exchange	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/{projectfinanceplacementid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/{projectfinancerepaymentid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/{projectfinancespvid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/{projectfinancearrangementid}/Execute	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/{projectfinanceplacementid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/{projectfinancerepaymentid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/{projectfinancespvid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|POST /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/Initiate	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|POST /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|POST /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|POST /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/{projectfinancearrangementid}/Notify	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/{projectfinanceplacementid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/{projectfinancerepaymentid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/{projectfinancespvid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/{projectfinancearrangementid}/Request	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/{projectfinanceplacementid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/{projectfinancerepaymentid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/{projectfinancespvid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/{projectfinancearrangementid}/Retrieve	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/{projectfinanceplacementid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/{projectfinancerepaymentid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|GET /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/{projectfinancespvid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceArrangement/{projectfinancearrangementid}/Update	0	0	0	1	0	0	0	0	0	0	0	0	1	0	C,L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinancePlacement/{projectfinanceplacementid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceRepayment/{projectfinancerepaymentid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ProjectFinance|PUT /ProjectFinance/{projectfinanceid}/ProjectFinanceSPV/{projectfinancespvid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|PromotionalEvents|POST /PromotionalEvents/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|GET /PromotionalEvents/{promotionaleventsid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/MarketTracking/{markettrackingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/MarketTracking/{markettrackingid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/MarketTracking/{markettrackingid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|GET /PromotionalEvents/{promotionaleventsid}/MarketTracking/{markettrackingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|POST /PromotionalEvents/{promotionaleventsid}/ImpactAssessment/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/ImpactAssessment/{impactassessmentid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/ImpactAssessment/{impactassessmentid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|GET /PromotionalEvents/{promotionaleventsid}/ImpactAssessment/{impactassessmentid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|POST /PromotionalEvents/{promotionaleventsid}/Participation/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/Participation/{participationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|PUT /PromotionalEvents/{promotionaleventsid}/Participation/{participationid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|PromotionalEvents|GET /PromotionalEvents/{promotionaleventsid}/Participation/{participationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ProspectCampaignDesign|POST /ProspectCampaignDesign/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ProspectCampaignDesign|PUT /ProspectCampaignDesign/{prospectcampaigndesignid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ProspectCampaignDesign|PUT /ProspectCampaignDesign/{prospectcampaigndesignid}/Capture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ProspectCampaignDesign|PUT /ProspectCampaignDesign/{prospectcampaigndesignid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ProspectCampaignDesign|PUT /ProspectCampaignDesign/{prospectcampaigndesignid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ProspectCampaignDesign|GET /ProspectCampaignDesign/{prospectcampaigndesignid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
